crop,prod_system,region,area
Ley not harvested,organic,1713,153.0402597008064
Ley not harvested,organic,1721,113.86773262217041
Ley not harvested,organic,1722,93.72863627804433
Ley not harvested,organic,1723,65.75483382089324
Ley not harvested,organic,1724,183.22747144747765
Ley not harvested,organic,1811,103.82231847527895
Ley not harvested,organic,1812,124.60256595973516
Ley not harvested,organic,1813,106.01768806548444
Ley not harvested,organic,1821,72.42694147120034
Ley not harvested,organic,1911,4.935249439072333
Ley not harvested,organic,1912,1.9928982507328592
Ley not harvested,organic,1921,4.766754654594191
Ley not harvested,organic,1922,18.44203559534756
Ley not harvested,organic,2011,738.393333530435
Ley not harvested,organic,2012,448.4703627853118
Ley not harvested,organic,2019,2.6783761978892553
Ley not harvested,organic,2111,11.74508698358149
Ley not harvested,organic,2121,11.650456747255323
Ley not harvested,organic,2122,110.69454251878143
Ley not harvested,organic,2211,75.34926900233353
Ley not harvested,organic,2212,110.68751255401664
Ley not harvested,organic,2221,72.03296426031929
Ley not harvested,organic,2311,3.3058511475024
Ley not harvested,organic,2312,0.4964227184395145
Ley not harvested,organic,2319,0.0
Ley not harvested,organic,2331,2.381037077600091
Ley not harvested,organic,2411,409.50201006181385
Ley not harvested,organic,2412,211.36480927809225
Ley not harvested,organic,2413,355.85649395192235
Ley not harvested,organic,2414,434.8183976560911
Ley not harvested,organic,2415,92.62113002815188
Ley not harvested,organic,2419,9.55928169690427
Ley not harvested,organic,2511,677.1061389578441
Ley not harvested,organic,2512,401.29534912696045
Ley not harvested,organic,2519,13.239932690291278
Ley not harvested,organic,2521,72.42257024497513
Ley not harvested,organic,311,28.80713810308546
Ley not harvested,organic,312,23.08173618315803
Ley not harvested,organic,321,20.5198584294632
Ley not harvested,organic,322,16.013655572805266
Ley not harvested,organic,411,249.91353044233023
Ley not harvested,organic,421,149.66094512289513
Ley not harvested,organic,422,70.81158951606602
Ley not harvested,organic,431,261.8003198779458
Ley not harvested,organic,511,46.773915275668415
Ley not harvested,organic,512,42.27994116098483
Ley not harvested,organic,513,11.835943225026586
Ley not harvested,organic,514,36.81262187420066
Ley not harvested,organic,515,47.04447300094756
Ley not harvested,organic,521,97.84137447876617
Ley not harvested,organic,611,17.171336425724142
Ley not harvested,organic,612,20.63106995652155
Ley not harvested,organic,621,8.240973543947126
Ley not harvested,organic,622,40.265258237882726
Ley not harvested,organic,711,0.0
Ley not harvested,organic,731,26.543113250378838
Ley not harvested,organic,811,233.97937346146972
Ley not harvested,organic,812,306.9260512836783
Ley not harvested,organic,813,127.07138472496649
Ley not harvested,organic,814,208.57146175447932
Ley not harvested,organic,821,407.7616838404276
Ley not harvested,organic,831,108.79925695302047
Ley not harvested,organic,911,0.0
Ley not harvested,organic,912,0.0
Ley not harvested,organic,913,0.0
Maize (corn),conventional,1011,649.3517871251603
Maize (corn),conventional,111,0.0
Maize (corn),conventional,1111,890.4064266326128
Maize (corn),conventional,1112,505.6344422377551
Maize (corn),conventional,112,26.343906380682192
Maize (corn),conventional,1121,498.4087359174852
Maize (corn),conventional,1122,1321.3703606404715
Maize (corn),conventional,1123,222.69649523379175
Maize (corn),conventional,1124,351.4691220383725
Maize (corn),conventional,1131,59.99966767825603
Maize (corn),conventional,1211,283.8986276935167
Maize (corn),conventional,1212,275.3326863811394
Maize (corn),conventional,1213,309.2668386836935
Maize (corn),conventional,1214,281.30567251080555
Maize (corn),conventional,1215,683.035934605108
Maize (corn),conventional,1216,285.79240389783894
Maize (corn),conventional,1221,326.8242216581532
Maize (corn),conventional,1222,385.6331643575639
Maize (corn),conventional,1311,1248.8064129791005
Maize (corn),conventional,1321,1365.9262069215345
Maize (corn),conventional,1322,17.97375344263651
Maize (corn),conventional,1331,92.85165217010122
Maize (corn),conventional,1411,39.07000000000001
Maize (corn),conventional,1412,0.0
Maize (corn),conventional,1421,0.0
Maize (corn),conventional,1511,84.53176025910555
Maize (corn),conventional,1512,0.0
Maize (corn),conventional,1521,92.11006130656395
Maize (corn),conventional,1522,0.0
Maize (corn),conventional,1611,0.0
Maize (corn),conventional,1612,89.76583933039547
Maize (corn),conventional,1613,37.92399999999999
Maize (corn),conventional,1614,117.03468211158824
Maize (corn),conventional,1615,0.0
Maize (corn),conventional,1616,0.0
Maize (corn),conventional,1617,42.92191706406015
Maize (corn),conventional,1621,88.424
Maize (corn),conventional,1622,50.217999999999996
Maize (corn),conventional,1623,0.0
Maize (corn),conventional,1711,33.70701448659642
Maize (corn),conventional,1712,0.0
Maize (corn),conventional,1713,0.0
Maize (corn),conventional,1721,0.0
Maize (corn),conventional,1722,0.0
Maize (corn),conventional,1723,0.0
Maize (corn),conventional,1724,0.0
Maize (corn),conventional,1811,0.0
Maize (corn),conventional,1812,42.42965916294643
Maize (corn),conventional,1813,0.0
Maize (corn),conventional,1821,0.0
Maize (corn),conventional,1911,0.0
Maize (corn),conventional,1912,0.0
Maize (corn),conventional,1921,49.685476364396344
Maize (corn),conventional,1922,0.0
Maize (corn),conventional,2011,0.0
Maize (corn),conventional,2012,0.0
Maize (corn),conventional,2019,0.0
Maize (corn),conventional,2111,0.0
Maize (corn),conventional,2121,0.0
Maize (corn),conventional,2122,0.0
Maize (corn),conventional,2211,0.0
Maize (corn),conventional,2212,0.0
Maize (corn),conventional,2221,0.0
Maize (corn),conventional,2311,0.0
Maize (corn),conventional,2312,0.0
Maize (corn),conventional,2319,0.0
Maize (corn),conventional,2331,0.0
Maize (corn),conventional,2411,0.0
Maize (corn),conventional,2412,0.0
Maize (corn),conventional,2413,0.0
Maize (corn),conventional,2414,0.0
Maize (corn),conventional,2415,0.0
Maize (corn),conventional,2419,0.0
Maize (corn),conventional,2511,0.0
Maize (corn),conventional,2512,0.0
Maize (corn),conventional,2519,0.0
Maize (corn),conventional,2521,0.0
Maize (corn),conventional,311,0.0
Maize (corn),conventional,312,7.601543033315571
Maize (corn),conventional,321,41.067911023649536
Maize (corn),conventional,322,0.0
Maize (corn),conventional,411,88.59391537298754
Maize (corn),conventional,421,4.048
Maize (corn),conventional,422,4.672
Maize (corn),conventional,431,32.352
Maize (corn),conventional,511,22.51372292895323
Maize (corn),conventional,512,49.75977457779874
Maize (corn),conventional,513,117.6783034188674
Maize (corn),conventional,514,443.68303231758773
Maize (corn),conventional,515,72.29229697386332
Maize (corn),conventional,521,0.0
Maize (corn),conventional,611,0.0
Maize (corn),conventional,612,31.682310281221792
Maize (corn),conventional,621,45.05706844765573
Maize (corn),conventional,622,16.700083092163847
Maize (corn),conventional,711,41.38516807795699
Maize (corn),conventional,731,0.0
Maize (corn),conventional,811,1909.9937113251945
Maize (corn),conventional,812,2312.9624786057507
Maize (corn),conventional,813,238.63048925661343
Maize (corn),conventional,814,67.4427462574653
Maize (corn),conventional,821,132.49749952592134
Maize (corn),conventional,831,42.06352076415807
Maize (corn),conventional,911,618.0241994316301
Maize (corn),conventional,912,1398.94403946872
Maize (corn),conventional,913,491.73804514430117
Maize (corn),organic,1011,0.3522128748396689
Maize (corn),organic,111,0.0
Maize (corn),organic,1111,1.045573367387032
Maize (corn),organic,1112,0.591557762244932
Maize (corn),organic,112,9.361931781085887e-05
Maize (corn),organic,1121,0.585264082514735
Maize (corn),organic,1122,1.5516393595284868
Maize (corn),organic,1123,0.261504766208251
Maize (corn),organic,1124,0.3308779616274853
Maize (corn),organic,1131,0.10033232174397289
Maize (corn),organic,1211,0.33337230648329985
Maize (corn),organic,1212,0.323313618860511
Maize (corn),organic,1213,0.3631613163064831
Maize (corn),organic,1214,0.33032748919449784
Maize (corn),organic,1215,0.8020653948919438
Maize (corn),organic,1216,0.3355961021610998
Maize (corn),organic,1221,0.3837783418467575
Maize (corn),organic,1222,0.45283564243614904
Maize (corn),organic,1311,0.8895870208994907
Maize (corn),organic,1321,0.9917930784656086
Maize (corn),organic,1322,0.010246557363490866
Maize (corn),organic,1331,0.052347829898775955
Maize (corn),organic,1411,0.0
Maize (corn),organic,1412,0.0
Maize (corn),organic,1421,0.0
Maize (corn),organic,1511,0.0022397408944369174
Maize (corn),organic,1512,0.0
Maize (corn),organic,1521,0.007938693436060046
Maize (corn),organic,1522,0.0
Maize (corn),organic,1611,0.0
Maize (corn),organic,1612,0.00016066960454064715
Maize (corn),organic,1613,0.0
Maize (corn),organic,1614,0.003317888411741035
Maize (corn),organic,1615,0.0
Maize (corn),organic,1616,0.0
Maize (corn),organic,1617,0.04408293593983814
Maize (corn),organic,1621,0.0
Maize (corn),organic,1622,0.0
Maize (corn),organic,1623,0.0
Maize (corn),organic,1711,0.016985513403582564
Maize (corn),organic,1712,0.0
Maize (corn),organic,1713,0.0
Maize (corn),organic,1721,0.0
Maize (corn),organic,1722,0.0
Maize (corn),organic,1723,0.0
Maize (corn),organic,1724,0.0
Maize (corn),organic,1811,0.0
Maize (corn),organic,1812,0.42834083705356996
Maize (corn),organic,1813,0.0
Maize (corn),organic,1821,0.0
Maize (corn),organic,1911,0.0
Maize (corn),organic,1912,0.0
Maize (corn),organic,1921,0.004523635603650766
Maize (corn),organic,1922,0.0
Maize (corn),organic,2011,0.0
Maize (corn),organic,2012,0.0
Maize (corn),organic,2019,0.0
Maize (corn),organic,2111,0.0
Maize (corn),organic,2121,0.0
Maize (corn),organic,2122,0.0
Maize (corn),organic,2211,0.0
Maize (corn),organic,2212,0.0
Maize (corn),organic,2221,0.0
Maize (corn),organic,2311,0.0
Maize (corn),organic,2312,0.0
Maize (corn),organic,2319,0.0
Maize (corn),organic,2331,0.0
Maize (corn),organic,2411,0.0
Maize (corn),organic,2412,0.0
Maize (corn),organic,2413,0.0
Maize (corn),organic,2414,0.0
Maize (corn),organic,2415,0.0
Maize (corn),organic,2419,0.0
Maize (corn),organic,2511,0.0
Maize (corn),organic,2512,0.0
Maize (corn),organic,2519,0.0
Maize (corn),organic,2521,0.0
Maize (corn),organic,311,0.0
Maize (corn),organic,312,0.0024569666844298232
Maize (corn),organic,321,0.010088976350457413
Maize (corn),organic,322,0.0
Maize (corn),organic,411,8.462701245065605e-05
Maize (corn),organic,421,0.0
Maize (corn),organic,422,0.0
Maize (corn),organic,431,0.0
Maize (corn),organic,511,0.0202770710467719
Maize (corn),organic,512,0.04422542220126768
Maize (corn),organic,513,0.10369658113258895
Maize (corn),organic,514,0.3909676824121959
Maize (corn),organic,515,0.06370302613667289
Maize (corn),organic,521,0.0
Maize (corn),organic,611,0.0
Maize (corn),organic,612,0.015689718778210182
Maize (corn),organic,621,0.09293155234426886
Maize (corn),organic,622,0.01591690783615507
Maize (corn),organic,711,0.13883192204301054
Maize (corn),organic,731,0.0
Maize (corn),organic,811,2.5122886748056388
Maize (corn),organic,812,3.077521394249196
Maize (corn),organic,813,0.31751074338658203
Maize (corn),organic,814,0.08925374253470775
Maize (corn),organic,821,0.1665004740786329
Maize (corn),organic,831,0.08047923584192462
Maize (corn),organic,911,0.9878005683699449
Maize (corn),organic,912,2.2359605312798436
Maize (corn),organic,913,0.7859548556988205
Maize for forage and silage,conventional,1011,0.0
Maize for forage and silage,conventional,111,0.0
Maize for forage and silage,conventional,1111,0.0
Maize for forage and silage,conventional,1112,0.0
Maize for forage and silage,conventional,112,0.0
Maize for forage and silage,conventional,1121,0.0
Maize for forage and silage,conventional,1122,0.0
Maize for forage and silage,conventional,1123,0.0
Maize for forage and silage,conventional,1124,0.0
Maize for forage and silage,conventional,1131,0.0
Maize for forage and silage,conventional,1211,0.0
Maize for forage and silage,conventional,1212,0.0
Maize for forage and silage,conventional,1213,0.0
Maize for forage and silage,conventional,1214,0.0
Maize for forage and silage,conventional,1215,0.0
Maize for forage and silage,conventional,1216,0.0
Maize for forage and silage,conventional,1221,0.0
Maize for forage and silage,conventional,1222,0.0
Maize for forage and silage,conventional,1311,0.0
Maize for forage and silage,conventional,1321,0.0
Maize for forage and silage,conventional,1322,0.0
Maize for forage and silage,conventional,1331,0.0
Maize for forage and silage,conventional,1411,0.0
Maize for forage and silage,conventional,1412,0.0
Maize for forage and silage,conventional,1421,0.0
Maize for forage and silage,conventional,1511,0.0
Maize for forage and silage,conventional,1512,0.0
Maize for forage and silage,conventional,1521,0.0
Maize for forage and silage,conventional,1522,0.0
Maize for forage and silage,conventional,1611,0.0
Maize for forage and silage,conventional,1612,0.0
Maize for forage and silage,conventional,1613,0.0
Maize for forage and silage,conventional,1614,0.0
Maize for forage and silage,conventional,1615,0.0
Maize for forage and silage,conventional,1616,0.0
Maize for forage and silage,conventional,1617,0.0
Maize for forage and silage,conventional,1621,0.0
Maize for forage and silage,conventional,1622,0.0
Maize for forage and silage,conventional,1623,0.0
Maize for forage and silage,conventional,1711,0.0
Maize for forage and silage,conventional,1712,0.0
Maize for forage and silage,conventional,1713,0.0
Maize for forage and silage,conventional,1721,0.0
Maize for forage and silage,conventional,1722,0.0
Maize for forage and silage,conventional,1723,0.0
Maize for forage and silage,conventional,1724,0.0
Maize for forage and silage,conventional,1811,0.0
Maize for forage and silage,conventional,1812,0.0
Maize for forage and silage,conventional,1813,0.0
Maize for forage and silage,conventional,1821,0.0
Maize for forage and silage,conventional,1911,0.0
Maize for forage and silage,conventional,1912,0.0
Maize for forage and silage,conventional,1921,0.0
Maize for forage and silage,conventional,1922,0.0
Maize for forage and silage,conventional,2011,0.0
Maize for forage and silage,conventional,2012,0.0
Maize for forage and silage,conventional,2019,0.0
Maize for forage and silage,conventional,2111,0.0
Maize for forage and silage,conventional,2121,0.0
Maize for forage and silage,conventional,2122,0.0
Maize for forage and silage,conventional,2211,0.0
Maize for forage and silage,conventional,2212,0.0
Maize for forage and silage,conventional,2221,0.0
Maize for forage and silage,conventional,2311,0.0
Maize for forage and silage,conventional,2312,0.0
Maize for forage and silage,conventional,2319,0.0
Maize for forage and silage,conventional,2331,0.0
Maize for forage and silage,conventional,2411,0.0
Maize for forage and silage,conventional,2412,0.0
Maize for forage and silage,conventional,2413,0.0
Maize for forage and silage,conventional,2414,0.0
Maize for forage and silage,conventional,2415,0.0
Maize for forage and silage,conventional,2419,0.0
Maize for forage and silage,conventional,2511,0.0
Maize for forage and silage,conventional,2512,0.0
Maize for forage and silage,conventional,2519,0.0
Maize for forage and silage,conventional,2521,0.0
Maize for forage and silage,conventional,311,0.0
Maize for forage and silage,conventional,312,0.0
Maize for forage and silage,conventional,321,0.0
Maize for forage and silage,conventional,322,0.0
Maize for forage and silage,conventional,411,0.0
Maize for forage and silage,conventional,421,0.0
Maize for forage and silage,conventional,422,0.0
Maize for forage and silage,conventional,431,0.0
Maize for forage and silage,conventional,511,0.0
Maize for forage and silage,conventional,512,0.0
Maize for forage and silage,conventional,513,0.0
Maize for forage and silage,conventional,514,0.0
Maize for forage and silage,conventional,515,0.0
Maize for forage and silage,conventional,521,0.0
Maize for forage and silage,conventional,611,0.0
Maize for forage and silage,conventional,612,0.0
Maize for forage and silage,conventional,621,0.0
Maize for forage and silage,conventional,622,0.0
Maize for forage and silage,conventional,711,0.0
Maize for forage and silage,conventional,731,0.0
Maize for forage and silage,conventional,811,0.0
Maize for forage and silage,conventional,812,0.0
Maize for forage and silage,conventional,813,0.0
Maize for forage and silage,conventional,814,0.0
Maize for forage and silage,conventional,821,0.0
Maize for forage and silage,conventional,831,0.0
Maize for forage and silage,conventional,911,0.0
Maize for forage and silage,conventional,912,0.0
Maize for forage and silage,conventional,913,0.0
Maize for forage and silage,organic,1011,0.0
Maize for forage and silage,organic,111,0.0
Maize for forage and silage,organic,1111,0.0
Maize for forage and silage,organic,1112,0.0
Maize for forage and silage,organic,112,0.0
Maize for forage and silage,organic,1121,0.0
Maize for forage and silage,organic,1122,0.0
Maize for forage and silage,organic,1123,0.0
Maize for forage and silage,organic,1124,0.0
Maize for forage and silage,organic,1131,0.0
Maize for forage and silage,organic,1211,0.0
Maize for forage and silage,organic,1212,0.0
Maize for forage and silage,organic,1213,0.0
Maize for forage and silage,organic,1214,0.0
Maize for forage and silage,organic,1215,0.0
Maize for forage and silage,organic,1216,0.0
Maize for forage and silage,organic,1221,0.0
Maize for forage and silage,organic,1222,0.0
Maize for forage and silage,organic,1311,0.0
Maize for forage and silage,organic,1321,0.0
Maize for forage and silage,organic,1322,0.0
Maize for forage and silage,organic,1331,0.0
Maize for forage and silage,organic,1411,0.0
Maize for forage and silage,organic,1412,0.0
Maize for forage and silage,organic,1421,0.0
Maize for forage and silage,organic,1511,0.0
Maize for forage and silage,organic,1512,0.0
Maize for forage and silage,organic,1521,0.0
Maize for forage and silage,organic,1522,0.0
Maize for forage and silage,organic,1611,0.0
Maize for forage and silage,organic,1612,0.0
Maize for forage and silage,organic,1613,0.0
Maize for forage and silage,organic,1614,0.0
Maize for forage and silage,organic,1615,0.0
Maize for forage and silage,organic,1616,0.0
Maize for forage and silage,organic,1617,0.0
Maize for forage and silage,organic,1621,0.0
Maize for forage and silage,organic,1622,0.0
Maize for forage and silage,organic,1623,0.0
Maize for forage and silage,organic,1711,0.0
Maize for forage and silage,organic,1712,0.0
Maize for forage and silage,organic,1713,0.0
Maize for forage and silage,organic,1721,0.0
Maize for forage and silage,organic,1722,0.0
Maize for forage and silage,organic,1723,0.0
Maize for forage and silage,organic,1724,0.0
Maize for forage and silage,organic,1811,0.0
Maize for forage and silage,organic,1812,0.0
Maize for forage and silage,organic,1813,0.0
Maize for forage and silage,organic,1821,0.0
Maize for forage and silage,organic,1911,0.0
Maize for forage and silage,organic,1912,0.0
Maize for forage and silage,organic,1921,0.0
Maize for forage and silage,organic,1922,0.0
Maize for forage and silage,organic,2011,0.0
Maize for forage and silage,organic,2012,0.0
Maize for forage and silage,organic,2019,0.0
Maize for forage and silage,organic,2111,0.0
Maize for forage and silage,organic,2121,0.0
Maize for forage and silage,organic,2122,0.0
Maize for forage and silage,organic,2211,0.0
Maize for forage and silage,organic,2212,0.0
Maize for forage and silage,organic,2221,0.0
Maize for forage and silage,organic,2311,0.0
Maize for forage and silage,organic,2312,0.0
Maize for forage and silage,organic,2319,0.0
Maize for forage and silage,organic,2331,0.0
Maize for forage and silage,organic,2411,0.0
Maize for forage and silage,organic,2412,0.0
Maize for forage and silage,organic,2413,0.0
Maize for forage and silage,organic,2414,0.0
Maize for forage and silage,organic,2415,0.0
Maize for forage and silage,organic,2419,0.0
Maize for forage and silage,organic,2511,0.0
Maize for forage and silage,organic,2512,0.0
Maize for forage and silage,organic,2519,0.0
Maize for forage and silage,organic,2521,0.0
Maize for forage and silage,organic,311,0.0
Maize for forage and silage,organic,312,0.0
Maize for forage and silage,organic,321,0.0
Maize for forage and silage,organic,322,0.0
Maize for forage and silage,organic,411,0.0
Maize for forage and silage,organic,421,0.0
Maize for forage and silage,organic,422,0.0
Maize for forage and silage,organic,431,0.0
Maize for forage and silage,organic,511,0.0
Maize for forage and silage,organic,512,0.0
Maize for forage and silage,organic,513,0.0
Maize for forage and silage,organic,514,0.0
Maize for forage and silage,organic,515,0.0
Maize for forage and silage,organic,521,0.0
Maize for forage and silage,organic,611,0.0
Maize for forage and silage,organic,612,0.0
Maize for forage and silage,organic,621,0.0
Maize for forage and silage,organic,622,0.0
Maize for forage and silage,organic,711,0.0
Maize for forage and silage,organic,731,0.0
Maize for forage and silage,organic,811,0.0
Maize for forage and silage,organic,812,0.0
Maize for forage and silage,organic,813,0.0
Maize for forage and silage,organic,814,0.0
Maize for forage and silage,organic,821,0.0
Maize for forage and silage,organic,831,0.0
Maize for forage and silage,organic,911,0.0
Maize for forage and silage,organic,912,0.0
Maize for forage and silage,organic,913,0.0
Mixed cereals,conventional,1011,108.1019411219716
Mixed cereals,conventional,111,164.10816201365913
Mixed cereals,conventional,1111,170.12642279994373
Mixed cereals,conventional,1112,294.0418060171828
Mixed cereals,conventional,112,157.02250693477683
Mixed cereals,conventional,1121,60.43432757564601
Mixed cereals,conventional,1122,387.8497190842425
Mixed cereals,conventional,1123,37.87411383104206
Mixed cereals,conventional,1124,81.53850275285733
Mixed cereals,conventional,1131,49.953280159068704
Mixed cereals,conventional,1211,27.324458080797164
Mixed cereals,conventional,1212,62.94168503289985
Mixed cereals,conventional,1213,121.41512135766482
Mixed cereals,conventional,1214,19.63682581550414
Mixed cereals,conventional,1215,543.7306317974217
Mixed cereals,conventional,1216,11.724900851004898
Mixed cereals,conventional,1221,170.89590228390477
Mixed cereals,conventional,1222,34.70675157551089
Mixed cereals,conventional,1311,558.2487321593213
Mixed cereals,conventional,1321,216.28315048156432
Mixed cereals,conventional,1322,167.1970091342857
Mixed cereals,conventional,1331,461.3940184137532
Mixed cereals,conventional,1411,243.3562383360677
Mixed cereals,conventional,1412,572.4414852735661
Mixed cereals,conventional,1421,242.63997501329033
Mixed cereals,conventional,1511,567.1399639488092
Mixed cereals,conventional,1512,392.9376033327809
Mixed cereals,conventional,1521,294.91345464905953
Mixed cereals,conventional,1522,352.9500402073224
Mixed cereals,conventional,1611,465.0196133847262
Mixed cereals,conventional,1612,527.8922854596467
Mixed cereals,conventional,1613,511.39741899642627
Mixed cereals,conventional,1614,851.6694752659507
Mixed cereals,conventional,1615,489.242189650579
Mixed cereals,conventional,1616,638.2908524851402
Mixed cereals,conventional,1617,241.8325704408741
Mixed cereals,conventional,1621,524.2837675626049
Mixed cereals,conventional,1622,160.72475931676863
Mixed cereals,conventional,1623,256.8870933588564
Mixed cereals,conventional,1711,413.62333570047196
Mixed cereals,conventional,1712,577.2673335160466
Mixed cereals,conventional,1713,382.1229757329421
Mixed cereals,conventional,1721,105.80310493980282
Mixed cereals,conventional,1722,324.90431542033605
Mixed cereals,conventional,1723,71.64865246691284
Mixed cereals,conventional,1724,181.905449451749
Mixed cereals,conventional,1811,306.747601262307
Mixed cereals,conventional,1812,174.2742652467118
Mixed cereals,conventional,1813,222.81013717735817
Mixed cereals,conventional,1821,127.83003296719932
Mixed cereals,conventional,1911,203.72567047934712
Mixed cereals,conventional,1912,195.45023326981212
Mixed cereals,conventional,1921,128.49837031965737
Mixed cereals,conventional,1922,269.74163487639197
Mixed cereals,conventional,2011,591.7491326008771
Mixed cereals,conventional,2012,184.28786829235446
Mixed cereals,conventional,2019,0.0
Mixed cereals,conventional,2111,414.81655169397214
Mixed cereals,conventional,2121,341.02017126018694
Mixed cereals,conventional,2122,97.01945047332772
Mixed cereals,conventional,2211,263.3882038476854
Mixed cereals,conventional,2212,395.7219906447395
Mixed cereals,conventional,2221,220.0393579732787
Mixed cereals,conventional,2311,612.4251104984478
Mixed cereals,conventional,2312,209.889494413026
Mixed cereals,conventional,2319,37.05848323973048
Mixed cereals,conventional,2331,80.19617621377311
Mixed cereals,conventional,2411,246.55656492264256
Mixed cereals,conventional,2412,253.09057012144746
Mixed cereals,conventional,2413,177.5616356481356
Mixed cereals,conventional,2414,237.89958516640925
Mixed cereals,conventional,2415,53.19088669927979
Mixed cereals,conventional,2419,0.7112112093324142
Mixed cereals,conventional,2511,125.05889236729853
Mixed cereals,conventional,2512,145.05412563952868
Mixed cereals,conventional,2519,0.0
Mixed cereals,conventional,2521,28.702490619514343
Mixed cereals,conventional,311,175.5644545333185
Mixed cereals,conventional,312,620.3644212105478
Mixed cereals,conventional,321,251.31389404560548
Mixed cereals,conventional,322,203.83206684413076
Mixed cereals,conventional,411,369.82327892557976
Mixed cereals,conventional,421,314.4287040504255
Mixed cereals,conventional,422,49.153954396931525
Mixed cereals,conventional,431,408.53061390029444
Mixed cereals,conventional,511,320.9508885400608
Mixed cereals,conventional,512,268.6384915445699
Mixed cereals,conventional,513,80.3865841871893
Mixed cereals,conventional,514,397.7188236819159
Mixed cereals,conventional,515,293.66771379284967
Mixed cereals,conventional,521,343.9119408574298
Mixed cereals,conventional,611,304.02464984406583
Mixed cereals,conventional,612,711.4158371714939
Mixed cereals,conventional,621,375.04151275648974
Mixed cereals,conventional,622,572.7238452027889
Mixed cereals,conventional,711,168.9940331164232
Mixed cereals,conventional,731,62.63127051036966
Mixed cereals,conventional,811,246.2640292800789
Mixed cereals,conventional,812,306.93306100446677
Mixed cereals,conventional,813,278.0011150204015
Mixed cereals,conventional,814,193.5382421250302
Mixed cereals,conventional,821,544.0252523485725
Mixed cereals,conventional,831,197.4321883169025
Mixed cereals,conventional,911,140.31981827402325
Mixed cereals,conventional,912,293.93469107053556
Mixed cereals,conventional,913,203.79506712018616
Mixed cereals,organic,1011,6.440058878028409
Mixed cereals,organic,111,36.40583798634084
Mixed cereals,organic,1111,11.8195772000563
Mixed cereals,organic,1112,20.408193982817203
Mixed cereals,organic,112,35.885493065223145
Mixed cereals,organic,1121,4.193672424353995
Mixed cereals,organic,1122,26.920280915757477
Mixed cereals,organic,1123,2.6218861689579462
Mixed cereals,organic,1124,7.743497247142668
Mixed cereals,organic,1131,3.142719840931295
Mixed cereals,organic,1211,1.913541919202837
Mixed cereals,organic,1212,4.360314967100151
Mixed cereals,organic,1213,8.378878642335192
Mixed cereals,organic,1214,1.3751741844958625
Mixed cereals,organic,1215,37.687368202578405
Mixed cereals,organic,1216,0.8210991489951024
Mixed cereals,organic,1221,11.750097716095258
Mixed cereals,organic,1222,2.365248424489107
Mixed cereals,organic,1311,71.0692678406786
Mixed cereals,organic,1321,26.8088495184357
Mixed cereals,organic,1322,11.714990865714295
Mixed cereals,organic,1331,69.63198158624681
Mixed cereals,organic,1411,59.841761663932324
Mixed cereals,organic,1412,139.82451472643388
Mixed cereals,organic,1421,58.90202498670966
Mixed cereals,organic,1511,132.46003605119077
Mixed cereals,organic,1512,96.22039666721915
Mixed cereals,organic,1521,66.62854535094044
Mixed cereals,organic,1522,84.89995979267756
Mixed cereals,organic,1611,47.90838661527384
Mixed cereals,organic,1612,128.11971454035333
Mixed cereals,organic,1613,126.51858100357379
Mixed cereals,organic,1614,194.77252473404917
Mixed cereals,organic,1615,117.23781034942107
Mixed cereals,organic,1616,156.6151475148598
Mixed cereals,organic,1617,57.383429559125894
Mixed cereals,organic,1621,127.10223243739506
Mixed cereals,organic,1622,39.71324068323138
Mixed cereals,organic,1623,62.47290664114357
Mixed cereals,organic,1711,63.44466429952806
Mixed cereals,organic,1712,92.56466648395332
Mixed cereals,organic,1713,59.65302426705783
Mixed cereals,organic,1721,18.58889506019719
Mixed cereals,organic,1722,59.95568457966394
Mixed cereals,organic,1723,11.727347533087151
Mixed cereals,organic,1724,26.768550548251003
Mixed cereals,organic,1811,55.000398737693025
Mixed cereals,organic,1812,31.90773475328822
Mixed cereals,organic,1813,40.10186282264186
Mixed cereals,organic,1821,22.941967032800704
Mixed cereals,organic,1911,36.698329520652905
Mixed cereals,organic,1912,34.90776673018787
Mixed cereals,organic,1921,23.927629680342626
Mixed cereals,organic,1922,60.93836512360801
Mixed cereals,organic,2011,85.82686739912285
Mixed cereals,organic,2012,27.00613170764558
Mixed cereals,organic,2019,0.0
Mixed cereals,organic,2111,42.38944830602791
Mixed cereals,organic,2121,38.745828739813135
Mixed cereals,organic,2122,11.808549526672259
Mixed cereals,organic,2211,6.783796152314585
Mixed cereals,organic,2212,9.072009355260477
Mixed cereals,organic,2221,10.746642026721288
Mixed cereals,organic,2311,1.7648895015522665
Mixed cereals,organic,2312,0.5385055869739888
Mixed cereals,organic,2319,0.08951676026952882
Mixed cereals,organic,2331,1.6878237862268826
Mixed cereals,organic,2411,3.203435077357393
Mixed cereals,organic,2412,4.339429878552532
Mixed cereals,organic,2413,3.0463643518643995
Mixed cereals,organic,2414,3.940414833590777
Mixed cereals,organic,2415,0.9511133007202215
Mixed cereals,organic,2419,0.012788790667585759
Mixed cereals,organic,2511,12.387107632701486
Mixed cereals,organic,2512,12.503874360471352
Mixed cereals,organic,2519,0.0
Mixed cereals,organic,2521,1.8955093804856613
Mixed cereals,organic,311,41.471545466681484
Mixed cereals,organic,312,141.5915787894522
Mixed cereals,organic,321,60.63210595439455
Mixed cereals,organic,322,48.543933155869226
Mixed cereals,organic,411,66.00872107442028
