f_crop,f_prod_system,f_region,yield
Cereals for fodder,conventional,1723,2982.9145595691484
Cereals for fodder,conventional,1724,3003.140199652365
Cereals for fodder,conventional,1811,3250.6910017876044
Cereals for fodder,conventional,1812,3212.056507675559
Cereals for fodder,conventional,1813,3263.534223633351
Cereals for fodder,conventional,1821,3235.329455744261
Cereals for fodder,conventional,1911,3270.4797983603194
Cereals for fodder,conventional,1912,3283.8166657445436
Cereals for fodder,conventional,1921,3212.163746738625
Cereals for fodder,conventional,1922,3092.8722730378186
Cereals for fodder,conventional,2011,3181.367075
Cereals for fodder,conventional,2012,3179.953817873281
Cereals for fodder,conventional,2019,3136.636672845656
Cereals for fodder,conventional,2111,2992.577197023587
Cereals for fodder,conventional,2121,3008.0158889716986
Cereals for fodder,conventional,2122,3067.993021354662
Cereals for fodder,conventional,2211,2478.6648922781264
Cereals for fodder,conventional,2212,2468.4996981950503
Cereals for fodder,conventional,2221,2594.649590419725
Cereals for fodder,conventional,2311,2546.0232474314344
Cereals for fodder,conventional,2312,2546.8681059373057
Cereals for fodder,conventional,2319,2547.0610419758436
Cereals for fodder,conventional,2331,2646.2263317706543
Cereals for fodder,conventional,2411,2814.410470024505
Cereals for fodder,conventional,2412,2824.6592516927535
Cereals for fodder,conventional,2413,2817.4444016557113
Cereals for fodder,conventional,2414,2822.981577002065
Cereals for fodder,conventional,2415,2827.7861262614733
Cereals for fodder,conventional,2419,2836.146873209064
Cereals for fodder,conventional,2511,2805.6854571061335
Cereals for fodder,conventional,2512,2784.067480016295
Cereals for fodder,conventional,2519,2816.0414326265095
Cereals for fodder,conventional,2521,2781.940706306178
Cereals for fodder,conventional,311,3087.4776211026274
Cereals for fodder,conventional,312,3093.024199957854
Cereals for fodder,conventional,321,3016.399128830828
Cereals for fodder,conventional,322,3001.8331296916804
Cereals for fodder,conventional,411,2866.8232965721713
Cereals for fodder,conventional,421,2844.9817454017457
Cereals for fodder,conventional,422,2886.1806091292883
Cereals for fodder,conventional,431,2875.401008600628
Cereals for fodder,conventional,511,3351.1741927072267
Cereals for fodder,conventional,512,3355.4535079231277
Cereals for fodder,conventional,513,3365.184731809793
Cereals for fodder,conventional,514,3359.3385828665328
Cereals for fodder,conventional,515,3357.2049505927484
Cereals for fodder,conventional,521,3289.1002916210423
Cereals for fodder,conventional,611,3404.342826945802
Cereals for fodder,conventional,612,3401.8692767676334
Cereals for fodder,conventional,621,3356.634090239729
Cereals for fodder,conventional,622,3392.943667186723
Cereals for fodder,conventional,711,3302.0290278801326
Cereals for fodder,conventional,731,3674.659878231022
Cereals for fodder,conventional,811,3618.6546214903447
Cereals for fodder,conventional,812,3619.4264022153407
Cereals for fodder,conventional,813,3630.1941129469437
Cereals for fodder,conventional,814,3631.3923322159753
Cereals for fodder,conventional,821,3495.7680264899086
Cereals for fodder,conventional,831,3560.289734419848
Cereals for fodder,conventional,911,3623.235296496436
Cereals for fodder,conventional,912,3610.120469026278
Cereals for fodder,conventional,913,3629.090781577562
Cereals for fodder,organic,1011,3510.0958422516396
Cereals for fodder,organic,111,2455.1240879806396
Cereals for fodder,organic,1111,3956.9303104322908
Cereals for fodder,organic,1112,3964.920106
Cereals for fodder,organic,112,2457.1973377239324
Cereals for fodder,organic,1121,3943.4937242689366
Cereals for fodder,organic,1122,3961.775167812793
Cereals for fodder,organic,1123,3965.8264094576134
Cereals for fodder,organic,1124,3996.842567
Cereals for fodder,organic,1131,3772.544335823517
Cereals for fodder,organic,1211,3940.662318569256
Cereals for fodder,organic,1212,3947.047727432079
Cereals for fodder,organic,1213,3958.219891704644
Cereals for fodder,organic,1214,3940.2483542038703
Cereals for fodder,organic,1215,3962.6692085295276
Cereals for fodder,organic,1216,3953.082229
Cereals for fodder,organic,1221,3963.552873850087
Cereals for fodder,organic,1222,3960.439345097073
Cereals for fodder,organic,1311,4276.0430790204955
Cereals for fodder,organic,1321,4271.247788220697
Cereals for fodder,organic,1322,3976.6102837313756
Cereals for fodder,organic,1331,4128.388597715805
Cereals for fodder,organic,1411,3284.7959746254182
Cereals for fodder,organic,1412,3280.504328397955
Cereals for fodder,organic,1421,3286.3839693145183
Cereals for fodder,organic,1511,3266.3981928186686
Cereals for fodder,organic,1512,3286.623175
Cereals for fodder,organic,1521,3271.2763988656893
Cereals for fodder,organic,1522,3276.209378
Cereals for fodder,organic,1611,3157.038105992734
Cereals for fodder,organic,1612,3270.579443
Cereals for fodder,organic,1613,3275.435405535928
Cereals for fodder,organic,1614,3265.9493907989686
Cereals for fodder,organic,1615,3278.1099785332344
Cereals for fodder,organic,1616,3282.0819602818624
Cereals for fodder,organic,1617,3274.5628079345065
Cereals for fodder,organic,1621,3285.839488015297
Cereals for fodder,organic,1622,3294.080106562608
Cereals for fodder,organic,1623,3285.571495168874
Cereals for fodder,organic,1711,2609.5235354185256
Cereals for fodder,organic,1712,2616.353071947645
Cereals for fodder,organic,1713,2609.423606202551
Cereals for fodder,organic,1721,2941.1961018976185
Cereals for fodder,organic,1722,2760.134824923983
Cereals for fodder,organic,1723,2710.3173503579646
Cereals for fodder,organic,1724,2728.6946461687967
Cereals for fodder,organic,1811,2953.622722626701
Cereals for fodder,organic,1812,2918.518887896249
Cereals for fodder,organic,1813,2965.2922513067497
Cereals for fodder,organic,1821,2939.6650098132295
Cereals for fodder,organic,1911,2971.6030963929165
Cereals for fodder,organic,1912,2983.721158224398
Cereals for fodder,organic,1921,2918.616326789472
Cereals for fodder,organic,1922,2810.2264468702265
Cereals for fodder,organic,2011,2890.634045489707
Cereals for fodder,organic,2012,2889.3499407384597
Cereals for fodder,organic,2019,2849.991385
Cereals for fodder,organic,2111,2719.096956149546
Cereals for fodder,organic,2121,2733.124764797152
Cereals for fodder,organic,2122,2787.6208153128414
Cereals for fodder,organic,2211,2252.149141085323
Cereals for fodder,organic,2212,2242.9129054027635
Cereals for fodder,organic,2221,2357.534439078777
Cereals for fodder,organic,2311,2313.3518725138606
Cereals for fodder,organic,2312,2314.119522616247
Cereals for fodder,organic,2319,2314.2948269644985
Cereals for fodder,organic,2331,2404.397778328608
Cereals for fodder,organic,2411,2557.2122082632864
Cereals for fodder,organic,2412,2566.524392779727
Cereals for fodder,organic,2413,2559.968880429266
Cereals for fodder,organic,2414,2565.0000343941206
Cereals for fodder,organic,2415,2569.365514181883
Cereals for fodder,organic,2419,2576.9622042852966
Cereals for fodder,organic,2511,2549.2845410698374
Cereals for fodder,organic,2512,2529.6421486324575
Cereals for fodder,organic,2519,2558.6941234002184
Cereals for fodder,organic,2521,2527.709732677624
Cereals for fodder,organic,311,2805.3247916444057
Cereals for fodder,organic,312,2810.3644897672452
Cereals for fodder,organic,321,2740.741892270524
Cereals for fodder,organic,322,2727.5070243573673
Cereals for fodder,organic,411,2604.835226065701
Cereals for fodder,organic,421,2584.9896911320807
Cereals for fodder,organic,422,2622.423547498357
Cereals for fodder,organic,431,2612.629053636967
Cereals for fodder,organic,511,3044.923137
Cereals for fodder,organic,512,3048.8113820320536
Cereals for fodder,organic,513,3057.653306402846
Cereals for fodder,organic,514,3052.341414762214
Cereals for fodder,organic,515,3050.4027670217474
Cereals for fodder,organic,521,2988.521933640488
Cereals for fodder,organic,611,3093.2328922524052
Cereals for fodder,organic,612,3090.985390411173
Cereals for fodder,organic,621,3049.8840754238063
Cereals for fodder,organic,622,3082.875458320742
Cereals for fodder,organic,711,3000.2691618970957
Cereals for fodder,organic,731,3338.8466969943556
Cereals for fodder,organic,811,3287.9595475221854
Cereals for fodder,organic,812,3288.6607981439693
Cereals for fodder,organic,813,3298.444488771607
Cereals for fodder,organic,814,3299.533207
Cereals for fodder,organic,821,3176.3030907565585
Cereals for fodder,organic,831,3234.928405355747
Cereals for fodder,organic,911,3292.1216120726217
Cereals for fodder,organic,912,3280.2052987724987
Cereals for fodder,organic,913,3297.441986657011
Cucumbers,conventional,1011,70718.97517325426
Cucumbers,conventional,111,12160.702159626397
Cucumbers,conventional,1111,57519.76632740922
Cucumbers,conventional,1112,57426.26612777139
Cucumbers,conventional,112,12144.729756695886
Cucumbers,conventional,1121,57519.76632740922
Cucumbers,conventional,1122,57519.76632740922
Cucumbers,conventional,1123,57519.76632740922
Cucumbers,conventional,1124,44378.392
Cucumbers,conventional,1131,30436.194151824035
Cucumbers,conventional,1211,57519.76632740922
Cucumbers,conventional,1212,57519.76632740922
Cucumbers,conventional,1213,57519.76632740922
Cucumbers,conventional,1214,57519.766327409234
Cucumbers,conventional,1215,57519.76632740922
Cucumbers,conventional,1216,57519.76632740922
Cucumbers,conventional,1221,57519.76632740922
Cucumbers,conventional,1222,57519.76632740922
Cucumbers,conventional,1311,1034.0528608512175
Cucumbers,conventional,1321,1455.4485269654926
Cucumbers,conventional,1322,8190.873463157005
Cucumbers,conventional,1331,8330.761606462056
Cucumbers,conventional,1411,42727.708179084984
Cucumbers,conventional,1412,42727.708179084984
Cucumbers,conventional,1421,42727.708179084984
Cucumbers,conventional,1511,42459.871180788425
Cucumbers,conventional,1512,42727.708179084984
Cucumbers,conventional,1521,42185.64175474257
Cucumbers,conventional,1522,42727.708179084984
Cucumbers,conventional,1611,32912.489025600335
Cucumbers,conventional,1612,42711.282745703655
Cucumbers,conventional,1613,42727.708179084984
Cucumbers,conventional,1614,42433.07516618302
Cucumbers,conventional,1615,42727.708179084984
Cucumbers,conventional,1616,42727.708179084984
Cucumbers,conventional,1617,41807.419700508624
Cucumbers,conventional,1621,42727.708179084984
Cucumbers,conventional,1622,42727.708179084984
Cucumbers,conventional,1623,42727.70817908498
Cucumbers,conventional,1711,7079.790876496161
Cucumbers,conventional,1712,7202.562918136255
Cucumbers,conventional,1713,7070.947222771256
Cucumbers,conventional,1721,19933.325821656377
Cucumbers,conventional,1722,12232.19987027502
Cucumbers,conventional,1723,8646.015045965512
Cucumbers,conventional,1724,11442.655314240075
Cucumbers,conventional,1811,2872.7904700131708
Cucumbers,conventional,1812,2018.9973379416065
Cucumbers,conventional,1813,2127.4605755662346
Cucumbers,conventional,1821,5424.506557229952
Cucumbers,conventional,1911,16259.115127352115
Cucumbers,conventional,1912,16262.314472740487
Cucumbers,conventional,1921,16292.793869711833
Cucumbers,conventional,1922,16371.64010409877
Cucumbers,conventional,2011,18971.471295905794
Cucumbers,conventional,2012,18980.318815147835
Cucumbers,conventional,2019,18971.08829457678
Cucumbers,conventional,2111,19139.945099813027
Cucumbers,conventional,2121,19055.744437098645
Cucumbers,conventional,2122,19181.50068114936
Cucumbers,conventional,2211,17586.453422088747
Cucumbers,conventional,2212,17407.770953586525
Cucumbers,conventional,2221,17858.791269329424
Cucumbers,conventional,2311,27111.845542726336
Cucumbers,conventional,2312,5318.757571273838
Cucumbers,conventional,2319,5315.539279253639
Cucumbers,conventional,2331,9015.050680043463
Cucumbers,conventional,2411,8967.464460109662
Cucumbers,conventional,2412,8967.464460109662
Cucumbers,conventional,2413,8967.464460109662
Cucumbers,conventional,2414,8984.779139096014
Cucumbers,conventional,2415,9151.679757604014
Cucumbers,conventional,2419,9154.53987
Cucumbers,conventional,2511,138600.6557980372
Cucumbers,conventional,2512,26483.46991416154
Cucumbers,conventional,2519,26440.122347029246
Cucumbers,conventional,2521,24595.656496195967
Cucumbers,conventional,311,16367.357524866064
Cucumbers,conventional,312,16368.886818401365
Cucumbers,conventional,321,15533.657256616785
Cucumbers,conventional,322,15258.720732072468
Cucumbers,conventional,411,6564.121140059951
Cucumbers,conventional,421,7466.895024310378
Cucumbers,conventional,422,7260.998573855741
Cucumbers,conventional,431,7088.464250152459
Cucumbers,conventional,511,36473.16792655508
Cucumbers,conventional,512,36538.11561100106
Cucumbers,conventional,513,36268.769013801684
Cucumbers,conventional,514,36268.76901380167
Cucumbers,conventional,515,36268.76901380167
Cucumbers,conventional,521,32004.416547148994
Cucumbers,conventional,611,25742.953512959124
Cucumbers,conventional,612,25788.10849253347
Cucumbers,conventional,621,18369.86623
Cucumbers,conventional,622,24604.82789466899
Cucumbers,conventional,711,10690.724930742546
Cucumbers,conventional,731,32803.27166139672
Cucumbers,conventional,811,68369.8169
Cucumbers,conventional,812,68317.38019656028
Cucumbers,conventional,813,68317.38019656028
Cucumbers,conventional,814,68293.15977883714
Cucumbers,conventional,821,61999.345601427325
Cucumbers,conventional,831,46676.16794730418
Cucumbers,conventional,911,6995.074930855936
Cucumbers,conventional,912,6995.074930855936
Cucumbers,conventional,913,6995.074930855934
Cucumbers,organic,1011,12642.029081599669
Cucumbers,organic,111,2173.8995789748287
Cucumbers,organic,1111,10282.481567308367
Cucumbers,organic,1112,10265.76706826393
Cucumbers,organic,112,2171.044283322483
Cucumbers,organic,1121,10282.481567308363
Cucumbers,organic,1122,10282.481567308363
Cucumbers,organic,1123,10282.481567308363
Cucumbers,organic,1124,7933.272800873306
Cucumbers,organic,1131,5440.905367447891
Cucumbers,organic,1211,10282.481567308367
Cucumbers,organic,1212,10282.481567308363
Cucumbers,organic,1213,10282.481567308363
Cucumbers,organic,1214,10282.481567308367
Cucumbers,organic,1215,10282.481567308367
Cucumbers,organic,1216,10282.481567308363
Cucumbers,organic,1221,10282.481567308363
Cucumbers,organic,1222,10282.481567308363
Cucumbers,organic,1311,184.85175028012029
Cucumbers,organic,1321,260.18225744351463
Cucumbers,organic,1322,1464.2358754669274
Cucumbers,organic,1331,1489.242883437573
Cucumbers,organic,1411,7638.189440199715
Cucumbers,organic,1412,7638.189440199715
Cucumbers,organic,1421,7638.189440199715
Cucumbers,organic,1511,7590.309743
Cucumbers,organic,1512,7638.189440199715
Cucumbers,organic,1521,7541.287307725273
Cucumbers,organic,1522,7638.189440199715
Cucumbers,organic,1611,5883.578522
Cucumbers,organic,1612,7635.253158869619
Cucumbers,organic,1613,7638.189440199714
Cucumbers,organic,1614,7585.519571774999
Cucumbers,organic,1615,7638.189440199715
Cucumbers,organic,1616,7638.189440199716
Cucumbers,organic,1617,7473.674701671325
Cucumbers,organic,1621,7638.189440199714
Cucumbers,organic,1622,7638.189440199715
Cucumbers,organic,1623,7638.189440199715
Cucumbers,organic,1711,1265.6139590970527
Cucumbers,organic,1712,1287.5612188956989
Cucumbers,organic,1713,1264.0330294059202
Cucumbers,organic,1721,3563.3673156746545
Cucumbers,organic,1722,2186.680818169448
Cucumbers,organic,1723,1545.5989482774987
Cucumbers,organic,1724,2045.5384272600922
Cucumbers,organic,1811,513.5524175551716
Cucumbers,organic,1812,360.9246740269972
Cucumbers,organic,1813,380.3140302920692
Cucumbers,organic,1821,969.7081933359905
Cucumbers,organic,1911,2906.549561521366
Cucumbers,organic,1912,2907.1214903048763
Cucumbers,organic,1921,2912.570118794717
Cucumbers,organic,1922,2926.665011794119
Cucumbers,organic,2011,3391.4220512386682
Cucumbers,organic,2012,3393.003672
Cucumbers,organic,2019,3391.353584268838
Cucumbers,organic,2111,3421.5391552162787
Cucumbers,organic,2121,3406.4870815102145
Cucumbers,organic,2122,3428.967810205547
Cucumbers,organic,2211,3143.8302811877857
Cucumbers,organic,2212,3111.8882322872887
Cucumbers,organic,2221,3192.5145696181844
Cucumbers,organic,2311,4846.630468941121
Cucumbers,organic,2312,950.8040484
Cucumbers,organic,2319,950.2287326432357
Cucumbers,organic,2331,1611.5693502344045
Cucumbers,organic,2411,1603.0626322734513
Cucumbers,organic,2412,1603.0626322734513
Cucumbers,organic,2413,1603.0626322734518
Cucumbers,organic,2414,1606.1578789840796
Cucumbers,organic,2415,1635.9937535530466
Cucumbers,organic,2419,1636.5050395522394
Cucumbers,organic,2511,24776.851149707374
Cucumbers,organic,2512,4734.299330784455
Cucumbers,organic,2519,4726.550332683726
Cucumbers,organic,2521,4396.825660216038
Cucumbers,organic,311,2925.899439455555
Cucumbers,organic,312,2926.172822565254
Cucumbers,organic,321,2776.863582944291
Cucumbers,organic,322,2727.714743748474
Cucumbers,organic,411,1173.4306124272762
Cucumbers,organic,421,1334.8143665165026
Cucumbers,organic,422,1298.0074288018554
Cucumbers,organic,431,1267.1644487885371
Cucumbers,organic,511,6520.100842750369
Cucumbers,organic,512,6531.711171004381
Cucumbers,organic,513,6483.561611335531
Cucumbers,organic,514,6483.561611335531
Cucumbers,organic,515,6483.561611
Cucumbers,organic,521,5721.247568102574
Cucumbers,organic,611,4601.921424339014
Cucumbers,organic,612,4609.993523285011
Cucumbers,organic,621,3283.8765337553114
Cucumbers,organic,622,4398.465178972225
Cucumbers,organic,711,1911.1201080999854
Cucumbers,organic,731,5864.054354563528
Cucumbers,organic,811,12222.083415134317
Cucumbers,organic,812,12212.709603154068
Cucumbers,organic,813,12212.709603154068
Cucumbers,organic,814,12208.379856795693
Cucumbers,organic,821,11083.270483108232
Cucumbers,organic,831,8344.033141908667
Cucumbers,organic,911,1250.4697711922483
Cucumbers,organic,912,1250.4697711922481
Cucumbers,organic,913,1250.4697711922481
"Cucumbers, greenhouse",conventional,1011,46.15052592502322
"Cucumbers, greenhouse",conventional,111,46.15052592502322
"Cucumbers, greenhouse",conventional,1111,46.15052592502322
"Cucumbers, greenhouse",conventional,1112,46.15052592502322
"Cucumbers, greenhouse",conventional,112,46.15052592502322
"Cucumbers, greenhouse",conventional,1121,46.150525925023224
"Cucumbers, greenhouse",conventional,1122,46.15052592502322
"Cucumbers, greenhouse",conventional,1123,46.15052592502322
"Cucumbers, greenhouse",conventional,1124,46.15052592502322
"Cucumbers, greenhouse",conventional,1131,46.15052592502322
"Cucumbers, greenhouse",conventional,1211,46.15052592502322
"Cucumbers, greenhouse",conventional,1212,46.15052592502322
"Cucumbers, greenhouse",conventional,1213,46.15052592502322
"Cucumbers, greenhouse",conventional,1214,46.15052592502322
"Cucumbers, greenhouse",conventional,1215,46.15052592502321
"Cucumbers, greenhouse",conventional,1216,46.150525925023224
"Cucumbers, greenhouse",conventional,1221,46.15052592502322
"Cucumbers, greenhouse",conventional,1222,46.15052592502322
"Cucumbers, greenhouse",conventional,1311,46.15052592502322
"Cucumbers, greenhouse",conventional,1321,46.15052592502322
"Cucumbers, greenhouse",conventional,1322,46.15052592502322
"Cucumbers, greenhouse",conventional,1331,46.15052592502322
"Cucumbers, greenhouse",conventional,1411,46.15052592502322
"Cucumbers, greenhouse",conventional,1412,46.15052592502322
"Cucumbers, greenhouse",conventional,1421,46.15052592502322
"Cucumbers, greenhouse",conventional,1511,46.15052592502322
"Cucumbers, greenhouse",conventional,1512,46.15052592502322
"Cucumbers, greenhouse",conventional,1521,46.15052592502322
"Cucumbers, greenhouse",conventional,1522,46.15052592502322
"Cucumbers, greenhouse",conventional,1611,46.150525925023224
"Cucumbers, greenhouse",conventional,1612,46.15052592502322
"Cucumbers, greenhouse",conventional,1613,46.15052592502322
"Cucumbers, greenhouse",conventional,1614,46.15052592502322
"Cucumbers, greenhouse",conventional,1615,46.15052592502322
"Cucumbers, greenhouse",conventional,1616,46.15052592502322
"Cucumbers, greenhouse",conventional,1617,46.15052592502322
"Cucumbers, greenhouse",conventional,1621,46.15052592502322
"Cucumbers, greenhouse",conventional,1622,46.15052592502322
"Cucumbers, greenhouse",conventional,1623,46.15052592502322
"Cucumbers, greenhouse",conventional,1711,46.15052592502321
"Cucumbers, greenhouse",conventional,1712,46.15052592502322
"Cucumbers, greenhouse",conventional,1713,46.15052592502322
"Cucumbers, greenhouse",conventional,1721,46.15052592502322
"Cucumbers, greenhouse",conventional,1722,46.15052592502322
"Cucumbers, greenhouse",conventional,1723,46.15052592502322
"Cucumbers, greenhouse",conventional,1724,46.15052592502322
"Cucumbers, greenhouse",conventional,1811,46.15052592502322
"Cucumbers, greenhouse",conventional,1812,46.15052592502322
"Cucumbers, greenhouse",conventional,1813,46.15052592502322
"Cucumbers, greenhouse",conventional,1821,46.15052592502322
"Cucumbers, greenhouse",conventional,1911,46.15052592502322
"Cucumbers, greenhouse",conventional,1912,46.15052592502322
"Cucumbers, greenhouse",conventional,1921,46.15052592502322
"Cucumbers, greenhouse",conventional,1922,46.15052592502322
"Cucumbers, greenhouse",conventional,2011,46.15052592502322
"Cucumbers, greenhouse",conventional,2012,46.150525925023224
"Cucumbers, greenhouse",conventional,2019,46.15052592502322
"Cucumbers, greenhouse",conventional,2111,46.15052592502322
"Cucumbers, greenhouse",conventional,2121,46.15052592502322
"Cucumbers, greenhouse",conventional,2122,46.15052592502322
"Cucumbers, greenhouse",conventional,2211,46.15052592502322
"Cucumbers, greenhouse",conventional,2212,46.15052592502322
"Cucumbers, greenhouse",conventional,2221,46.15052592502322
"Cucumbers, greenhouse",conventional,2311,46.15052592502322
"Cucumbers, greenhouse",conventional,2312,46.15052592502322
"Cucumbers, greenhouse",conventional,2319,46.15052592502322
"Cucumbers, greenhouse",conventional,2331,46.15052592502322
"Cucumbers, greenhouse",conventional,2411,46.150525925023224
"Cucumbers, greenhouse",conventional,2412,46.15052592502322
"Cucumbers, greenhouse",conventional,2413,46.15052592502322
"Cucumbers, greenhouse",conventional,2414,46.15052592502322
"Cucumbers, greenhouse",conventional,2415,46.15052592502322
"Cucumbers, greenhouse",conventional,2419,46.15052592502322
"Cucumbers, greenhouse",conventional,2511,46.15052592502322
"Cucumbers, greenhouse",conventional,2512,46.15052592502322
"Cucumbers, greenhouse",conventional,2519,46.15052592502322
"Cucumbers, greenhouse",conventional,2521,46.15052592502322
"Cucumbers, greenhouse",conventional,311,46.15052592502322
"Cucumbers, greenhouse",conventional,312,46.15052592502322
"Cucumbers, greenhouse",conventional,321,46.15052592502322
"Cucumbers, greenhouse",conventional,322,46.15052592502322
"Cucumbers, greenhouse",conventional,411,46.15052592502322
"Cucumbers, greenhouse",conventional,421,46.15052592502322
"Cucumbers, greenhouse",conventional,422,46.15052592502322
"Cucumbers, greenhouse",conventional,431,46.15052592502321
"Cucumbers, greenhouse",conventional,511,46.150525925023224
"Cucumbers, greenhouse",conventional,512,46.15052592502322
"Cucumbers, greenhouse",conventional,513,46.15052592502322
"Cucumbers, greenhouse",conventional,514,46.15052592502322
"Cucumbers, greenhouse",conventional,515,46.15052592502322
"Cucumbers, greenhouse",conventional,521,46.15052592502322
"Cucumbers, greenhouse",conventional,611,46.15052592502322
"Cucumbers, greenhouse",conventional,612,46.15052592502322
"Cucumbers, greenhouse",conventional,621,46.15052592502322
"Cucumbers, greenhouse",conventional,622,46.15052592502322
"Cucumbers, greenhouse",conventional,711,46.150525925023224
"Cucumbers, greenhouse",conventional,731,46.15052592502322
"Cucumbers, greenhouse",conventional,811,46.15052592502322
"Cucumbers, greenhouse",conventional,812,46.15052592502322
"Cucumbers, greenhouse",conventional,813,46.15052592502322
"Cucumbers, greenhouse",conventional,814,46.15052592502322
"Cucumbers, greenhouse",conventional,821,46.15052592502322
"Cucumbers, greenhouse",conventional,831,46.15052592502322
"Cucumbers, greenhouse",conventional,911,46.15052592502322
"Cucumbers, greenhouse",conventional,912,46.15052592502322
"Cucumbers, greenhouse",conventional,913,46.150525925023224
"Cucumbers, greenhouse",organic,1011,23.36498543591714
"Cucumbers, greenhouse",organic,111,23.364985435917138
"Cucumbers, greenhouse",organic,1111,23.36498543591714
"Cucumbers, greenhouse",organic,1112,23.364985435917138
"Cucumbers, greenhouse",organic,112,23.364985435917138
"Cucumbers, greenhouse",organic,1121,23.364985435917138
"Cucumbers, greenhouse",organic,1122,23.364985435917138
"Cucumbers, greenhouse",organic,1123,23.36498543591714
"Cucumbers, greenhouse",organic,1124,23.364985435917138
"Cucumbers, greenhouse",organic,1131,23.36498543591714
"Cucumbers, greenhouse",organic,1211,23.36498543591713
"Cucumbers, greenhouse",organic,1212,23.364985435917138
"Cucumbers, greenhouse",organic,1213,23.36498543591713
"Cucumbers, greenhouse",organic,1214,23.364985435917134
"Cucumbers, greenhouse",organic,1215,23.36498543591713
"Cucumbers, greenhouse",organic,1216,23.36498543591714
"Cucumbers, greenhouse",organic,1221,23.36498543591714
"Cucumbers, greenhouse",organic,1222,23.364985435917138
"Cucumbers, greenhouse",organic,1311,23.364985435917138
"Cucumbers, greenhouse",organic,1321,23.364985435917138
"Cucumbers, greenhouse",organic,1322,23.36498543591713
"Cucumbers, greenhouse",organic,1331,23.36498543591713
"Cucumbers, greenhouse",organic,1411,23.364985435917138
"Cucumbers, greenhouse",organic,1412,23.36498543591713
"Cucumbers, greenhouse",organic,1421,23.364985435917138
"Cucumbers, greenhouse",organic,1511,23.36498543591713
"Cucumbers, greenhouse",organic,1512,23.36498543591714
"Cucumbers, greenhouse",organic,1521,23.364985435917138
"Cucumbers, greenhouse",organic,1522,23.36498543591713
"Cucumbers, greenhouse",organic,1611,23.36498543591713
"Cucumbers, greenhouse",organic,1612,23.364985435917138
"Cucumbers, greenhouse",organic,1613,23.364985435917138
"Cucumbers, greenhouse",organic,1614,23.36498543591714
"Cucumbers, greenhouse",organic,1615,23.364985435917138
"Cucumbers, greenhouse",organic,1616,23.36498543591714
"Cucumbers, greenhouse",organic,1617,23.364985435917138
"Cucumbers, greenhouse",organic,1621,23.36498543591714
"Cucumbers, greenhouse",organic,1622,23.364985435917138
"Cucumbers, greenhouse",organic,1623,23.36498543591713
"Cucumbers, greenhouse",organic,1711,23.36498543591714
"Cucumbers, greenhouse",organic,1712,23.36498543591713
"Cucumbers, greenhouse",organic,1713,23.364985435917138
"Cucumbers, greenhouse",organic,1721,23.364985435917138
"Cucumbers, greenhouse",organic,1722,23.364985435917138
"Cucumbers, greenhouse",organic,1723,23.36498543591713
"Cucumbers, greenhouse",organic,1724,23.364985435917138
"Cucumbers, greenhouse",organic,1811,23.364985435917138
"Cucumbers, greenhouse",organic,1812,23.364985435917138
"Cucumbers, greenhouse",organic,1813,23.364985435917138
"Cucumbers, greenhouse",organic,1821,23.364985435917138
"Cucumbers, greenhouse",organic,1911,23.36498543591714
"Cucumbers, greenhouse",organic,1912,23.364985435917138
"Cucumbers, greenhouse",organic,1921,23.364985435917138
"Cucumbers, greenhouse",organic,1922,23.36498543591713
"Cucumbers, greenhouse",organic,2011,23.364985435917138
"Cucumbers, greenhouse",organic,2012,23.364985435917138
"Cucumbers, greenhouse",organic,2019,23.364985435917138
"Cucumbers, greenhouse",organic,2111,23.364985435917138
"Cucumbers, greenhouse",organic,2121,23.364985435917134
"Cucumbers, greenhouse",organic,2122,23.364985435917138
"Cucumbers, greenhouse",organic,2211,23.364985435917138
"Cucumbers, greenhouse",organic,2212,23.364985435917138
"Cucumbers, greenhouse",organic,2221,23.364985435917138
"Cucumbers, greenhouse",organic,2311,23.364985435917138
"Cucumbers, greenhouse",organic,2312,23.364985435917138
"Cucumbers, greenhouse",organic,2319,23.364985435917138
"Cucumbers, greenhouse",organic,2331,23.364985435917138
"Cucumbers, greenhouse",organic,2411,23.36498543591713
"Cucumbers, greenhouse",organic,2412,23.364985435917138
"Cucumbers, greenhouse",organic,2413,23.364985435917138
"Cucumbers, greenhouse",organic,2414,23.364985435917138
"Cucumbers, greenhouse",organic,2415,23.364985435917138
"Cucumbers, greenhouse",organic,2419,23.364985435917138
"Cucumbers, greenhouse",organic,2511,23.36498543591714
"Cucumbers, greenhouse",organic,2512,23.364985435917138
"Cucumbers, greenhouse",organic,2519,23.364985435917138
"Cucumbers, greenhouse",organic,2521,23.364985435917138
"Cucumbers, greenhouse",organic,311,23.364985435917138
"Cucumbers, greenhouse",organic,312,23.364985435917138
"Cucumbers, greenhouse",organic,321,23.36498543591714
"Cucumbers, greenhouse",organic,322,23.364985435917138
"Cucumbers, greenhouse",organic,411,23.364985435917138
"Cucumbers, greenhouse",organic,421,23.36498543591714
"Cucumbers, greenhouse",organic,422,23.364985435917138
"Cucumbers, greenhouse",organic,431,23.364985435917138
"Cucumbers, greenhouse",organic,511,23.364985435917138
"Cucumbers, greenhouse",organic,512,23.36498543591714
"Cucumbers, greenhouse",organic,513,23.364985435917138
"Cucumbers, greenhouse",organic,514,23.364985435917138
