f_crop,f_prod_system,f_region,yield
Currants,conventional,1812,1465.143491
Currants,conventional,1813,1461.990322
Currants,conventional,1821,1376.052442
Currants,conventional,1911,839.1878967
Currants,conventional,1912,678.8027976
Currants,conventional,1921,839.1126958
Currants,conventional,1922,840.8644602
Currants,conventional,2011,2584.703272
Currants,conventional,2012,2603.998464
Currants,conventional,2019,2603.529703
Currants,conventional,2111,988.8719164
Currants,conventional,2121,985.5391918
Currants,conventional,2122,1545.644667
Currants,conventional,2211,395.5056258
Currants,conventional,2212,393.3750354
Currants,conventional,2221,577.8787025
Currants,conventional,2311,439.8710983
Currants,conventional,2312,478.9502981
Currants,conventional,2319,478.750877
Currants,conventional,2331,632.9719773
Currants,conventional,2411,159.8513123
Currants,conventional,2412,191.5003508
Currants,conventional,2413,159.8513123
Currants,conventional,2414,191.92047
Currants,conventional,2415,194.8062805
Currants,conventional,2419,191.5003508
Currants,conventional,2511,525.043432
Currants,conventional,2512,526.113931
Currants,conventional,2519,526.5346719
Currants,conventional,2521,470.7435049
Currants,conventional,311,679.4805055
Currants,conventional,312,840.2062703
Currants,conventional,321,600.2410898
Currants,conventional,322,580.4143753
Currants,conventional,411,284.3387535
Currants,conventional,421,306.0711138
Currants,conventional,422,312.032087
Currants,conventional,431,300.9316785
Currants,conventional,511,1926.541313
Currants,conventional,512,1927.785423
Currants,conventional,513,1677.892831
Currants,conventional,514,1931.058271
Currants,conventional,515,1677.892831
Currants,conventional,521,1697.114946
Currants,conventional,611,1079.167037
Currants,conventional,612,1081.46287
Currants,conventional,621,952.6858343
Currants,conventional,622,1266.472746
Currants,conventional,711,553.9335291
Currants,conventional,731,1148.963566
Currants,conventional,811,1189.958138
Currants,conventional,812,1187.463813
Currants,conventional,813,1187.463813
Currants,conventional,814,1188.315717
Currants,conventional,821,1497.076271
Currants,conventional,831,1128.842983
Currants,conventional,911,3938.865756
Currants,conventional,912,3938.865756
Currants,conventional,913,3938.865756
Currants,organic,1011,1347.763108
Currants,organic,111,277.5278747
Currants,organic,1111,750
Currants,organic,1112,749.1068161
Currants,organic,112,243.1664311
Currants,organic,1121,750
Currants,organic,1122,750
Currants,organic,1123,750
Currants,organic,1124,712.8655935
Currants,organic,1131,745.3422657
Currants,organic,1211,750
Currants,organic,1212,750
Currants,organic,1213,750
Currants,organic,1214,750
Currants,organic,1215,750
Currants,organic,1216,750
Currants,organic,1221,750
Currants,organic,1222,750
Currants,organic,1311,1231.683395
Currants,organic,1321,999.0387234
Currants,organic,1322,952.0225051
Currants,organic,1331,933.2737226
Currants,organic,1411,470.3947368
Currants,organic,1412,470.3947368
Currants,organic,1421,470.3947368
Currants,organic,1511,467.8233983
Currants,organic,1512,470.3947368
Currants,organic,1521,458.2620498
Currants,organic,1522,443.320727
Currants,organic,1611,759.0606032
Currants,organic,1612,443.3825197
Currants,organic,1613,443.320727
Currants,organic,1614,464.5230752
Currants,organic,1615,470.3947368
Currants,organic,1616,470.3947368
Currants,organic,1617,449.1903919
Currants,organic,1621,470.3947368
Currants,organic,1622,443.320727
Currants,organic,1623,443.320727
Currants,organic,1711,337.7942256
Currants,organic,1712,341.0390126
Currants,organic,1713,337.0910041
Currants,organic,1721,470.9051958
Currants,organic,1722,416.0437035
Currants,organic,1723,547.0475879
Currants,organic,1724,837.9814321
Currants,organic,1811,1107.954441
Currants,organic,1812,1115.912739
Currants,organic,1813,1113.511157
Currants,organic,1821,1048.05738
Currants,organic,1911,639.1595566
Currants,organic,1912,517.0037567
Currants,organic,1921,639.1022806
Currants,organic,1922,640.4364955
Currants,organic,2011,1968.6149
Currants,organic,2012,1983.310901
Currants,organic,2019,1982.953874
Currants,organic,2111,753.1649803
Currants,organic,2121,750.626642
Currants,organic,2122,1177.225701
Currants,organic,2211,301.2331343
Currants,organic,2212,299.6103902
Currants,organic,2221,440.1358703
Currants,organic,2311,335.0236786
Currants,organic,2312,364.787983
Currants,organic,2319,364.6360958
Currants,organic,2331,482.0971441
Currants,organic,2411,121.7492463
Currants,organic,2412,145.8544383
Currants,organic,2413,121.7492463
Currants,organic,2414,146.1744182
Currants,organic,2415,148.3723685
Currants,organic,2419,145.8544383
Currants,organic,2511,399.8943843
Currants,organic,2512,400.7097198
Currants,organic,2519,401.030173
Currants,organic,2521,358.5373563
Currants,organic,311,517.5199266
Currants,organic,312,639.9351913
Currants,organic,321,457.1679719
Currants,organic,322,442.0671416
Currants,organic,411,216.5639332
Currants,organic,421,233.1161808
Currants,organic,422,237.6562998
Currants,organic,431,229.2017783
Currants,organic,511,1467.332043
Currants,organic,512,1468.279608
Currants,organic,513,1277.95127
Currants,organic,514,1470.772342
Currants,organic,515,1277.95127
Currants,organic,521,1292.591613
Currants,organic,611,821.9374083
Currants,organic,612,823.686008
Currants,organic,621,725.6041917
Currants,organic,622,964.5970376
Currants,organic,711,421.8982546
Currants,organic,731,875.0972775
Currants,organic,811,906.3204071
Currants,organic,812,904.4206278
Currants,organic,813,904.4206278
Currants,organic,814,905.069472
Currants,organic,821,1140.23404
Currants,organic,831,859.7726245
Currants,organic,911,3000
Currants,organic,912,3000
Currants,organic,913,3000
Energy grass,conventional,1011,
Energy grass,conventional,111,
Energy grass,conventional,1111,
Energy grass,conventional,1112,
Energy grass,conventional,112,
Energy grass,conventional,1121,
Energy grass,conventional,1122,
Energy grass,conventional,1123,
Energy grass,conventional,1124,
Energy grass,conventional,1131,
Energy grass,conventional,1211,
Energy grass,conventional,1212,
Energy grass,conventional,1213,
Energy grass,conventional,1214,
Energy grass,conventional,1215,
Energy grass,conventional,1216,
Energy grass,conventional,1221,
Energy grass,conventional,1222,
Energy grass,conventional,1311,
Energy grass,conventional,1321,
Energy grass,conventional,1322,
Energy grass,conventional,1331,
Energy grass,conventional,1411,
Energy grass,conventional,1412,
Energy grass,conventional,1421,
Energy grass,conventional,1511,
Energy grass,conventional,1512,
Energy grass,conventional,1521,
Energy grass,conventional,1522,0
Energy grass,conventional,1611,
Energy grass,conventional,1612,
Energy grass,conventional,1613,
Energy grass,conventional,1614,
Energy grass,conventional,1615,
Energy grass,conventional,1616,
Energy grass,conventional,1617,
Energy grass,conventional,1621,
Energy grass,conventional,1622,
Energy grass,conventional,1623,
Energy grass,conventional,1711,0
Energy grass,conventional,1712,0
Energy grass,conventional,1713,
Energy grass,conventional,1721,
Energy grass,conventional,1722,0
Energy grass,conventional,1723,
Energy grass,conventional,1724,
Energy grass,conventional,1811,
Energy grass,conventional,1812,
Energy grass,conventional,1813,
Energy grass,conventional,1821,
Energy grass,conventional,1911,
Energy grass,conventional,1912,
Energy grass,conventional,1921,
Energy grass,conventional,1922,
Energy grass,conventional,2011,0
Energy grass,conventional,2012,
Energy grass,conventional,2019,
Energy grass,conventional,2111,
Energy grass,conventional,2121,
Energy grass,conventional,2122,
Energy grass,conventional,2211,0
Energy grass,conventional,2212,0
Energy grass,conventional,2221,
Energy grass,conventional,2311,
Energy grass,conventional,2312,
Energy grass,conventional,2319,
Energy grass,conventional,2331,
Energy grass,conventional,2411,0
Energy grass,conventional,2412,
Energy grass,conventional,2413,0
Energy grass,conventional,2414,
Energy grass,conventional,2415,
Energy grass,conventional,2419,
Energy grass,conventional,2511,0
Energy grass,conventional,2512,0
Energy grass,conventional,2519,
Energy grass,conventional,2521,0
Energy grass,conventional,311,
Energy grass,conventional,312,
Energy grass,conventional,321,
Energy grass,conventional,322,
Energy grass,conventional,411,
Energy grass,conventional,421,
Energy grass,conventional,422,
Energy grass,conventional,431,
Energy grass,conventional,511,
Energy grass,conventional,512,
Energy grass,conventional,513,
Energy grass,conventional,514,
Energy grass,conventional,515,
Energy grass,conventional,521,
Energy grass,conventional,611,
Energy grass,conventional,612,
Energy grass,conventional,621,
Energy grass,conventional,622,
Energy grass,conventional,711,
Energy grass,conventional,731,
Energy grass,conventional,811,
Energy grass,conventional,812,0
Energy grass,conventional,813,
Energy grass,conventional,814,
Energy grass,conventional,821,
Energy grass,conventional,831,0
Energy grass,conventional,911,
Energy grass,conventional,912,
Energy grass,conventional,913,
Energy grass,organic,1011,
Energy grass,organic,111,
Energy grass,organic,1111,
Energy grass,organic,1112,
Energy grass,organic,112,
Energy grass,organic,1121,
Energy grass,organic,1122,
Energy grass,organic,1123,
Energy grass,organic,1124,
Energy grass,organic,1131,
Energy grass,organic,1211,
Energy grass,organic,1212,
Energy grass,organic,1213,
Energy grass,organic,1214,
Energy grass,organic,1215,
Energy grass,organic,1216,
Energy grass,organic,1221,
Energy grass,organic,1222,
Energy grass,organic,1311,
Energy grass,organic,1321,
Energy grass,organic,1322,
Energy grass,organic,1331,
Energy grass,organic,1411,
Energy grass,organic,1412,
Energy grass,organic,1421,
Energy grass,organic,1511,
Energy grass,organic,1512,
Energy grass,organic,1521,
Energy grass,organic,1522,0
Energy grass,organic,1611,
Energy grass,organic,1612,
Energy grass,organic,1613,
Energy grass,organic,1614,
Energy grass,organic,1615,
Energy grass,organic,1616,
Energy grass,organic,1617,
Energy grass,organic,1621,
Energy grass,organic,1622,
Energy grass,organic,1623,
Energy grass,organic,1711,0
Energy grass,organic,1712,0
Energy grass,organic,1713,
Energy grass,organic,1721,
Energy grass,organic,1722,0
Energy grass,organic,1723,
Energy grass,organic,1724,
Energy grass,organic,1811,
Energy grass,organic,1812,
Energy grass,organic,1813,
Energy grass,organic,1821,
Energy grass,organic,1911,
Energy grass,organic,1912,
Energy grass,organic,1921,
Energy grass,organic,1922,
Energy grass,organic,2011,0
Energy grass,organic,2012,
Energy grass,organic,2019,
Energy grass,organic,2111,
Energy grass,organic,2121,
Energy grass,organic,2122,
Energy grass,organic,2211,0
Energy grass,organic,2212,0
Energy grass,organic,2221,
Energy grass,organic,2311,
Energy grass,organic,2312,
Energy grass,organic,2319,
Energy grass,organic,2331,
Energy grass,organic,2411,0
Energy grass,organic,2412,
Energy grass,organic,2413,0
Energy grass,organic,2414,
Energy grass,organic,2415,
Energy grass,organic,2419,
Energy grass,organic,2511,0
Energy grass,organic,2512,0
Energy grass,organic,2519,
Energy grass,organic,2521,0
Energy grass,organic,311,
Energy grass,organic,312,
Energy grass,organic,321,
Energy grass,organic,322,
Energy grass,organic,411,
Energy grass,organic,421,
Energy grass,organic,422,
Energy grass,organic,431,
Energy grass,organic,511,
Energy grass,organic,512,
Energy grass,organic,513,
Energy grass,organic,514,
Energy grass,organic,515,
Energy grass,organic,521,
Energy grass,organic,611,
Energy grass,organic,612,
Energy grass,organic,621,
Energy grass,organic,622,
Energy grass,organic,711,
Energy grass,organic,731,
Energy grass,organic,811,
Energy grass,organic,812,0
Energy grass,organic,813,
Energy grass,organic,814,
Energy grass,organic,821,
Energy grass,organic,831,0
Energy grass,organic,911,
Energy grass,organic,912,
Energy grass,organic,913,
Fallow,conventional,1011,0
Fallow,conventional,111,0
Fallow,conventional,1111,0
Fallow,conventional,1112,0
Fallow,conventional,112,0
Fallow,conventional,1121,0
Fallow,conventional,1122,0
Fallow,conventional,1123,0
Fallow,conventional,1124,0
Fallow,conventional,1131,0
Fallow,conventional,1211,0
Fallow,conventional,1212,0
Fallow,conventional,1213,0
Fallow,conventional,1214,0
Fallow,conventional,1215,0
Fallow,conventional,1216,0
Fallow,conventional,1221,0
Fallow,conventional,1222,0
Fallow,conventional,1311,0
Fallow,conventional,1321,0
Fallow,conventional,1322,0
Fallow,conventional,1331,0
Fallow,conventional,1411,0
Fallow,conventional,1412,0
Fallow,conventional,1421,0
Fallow,conventional,1511,0
Fallow,conventional,1512,0
Fallow,conventional,1521,0
Fallow,conventional,1522,0
Fallow,conventional,1611,0
Fallow,conventional,1612,0
Fallow,conventional,1613,0
Fallow,conventional,1614,0
Fallow,conventional,1615,0
Fallow,conventional,1616,0
Fallow,conventional,1617,0
Fallow,conventional,1621,0
Fallow,conventional,1622,0
Fallow,conventional,1623,0
Fallow,conventional,1711,0
Fallow,conventional,1712,0
Fallow,conventional,1713,0
Fallow,conventional,1721,0
Fallow,conventional,1722,0
Fallow,conventional,1723,0
Fallow,conventional,1724,0
Fallow,conventional,1811,0
Fallow,conventional,1812,0
Fallow,conventional,1813,0
Fallow,conventional,1821,0
Fallow,conventional,1911,0
Fallow,conventional,1912,0
Fallow,conventional,1921,0
Fallow,conventional,1922,0
Fallow,conventional,2011,0
Fallow,conventional,2012,0
Fallow,conventional,2019,0
Fallow,conventional,2111,0
Fallow,conventional,2121,0
Fallow,conventional,2122,0
Fallow,conventional,2211,0
Fallow,conventional,2212,0
Fallow,conventional,2221,0
Fallow,conventional,2311,0
Fallow,conventional,2312,0
Fallow,conventional,2319,0
Fallow,conventional,2331,0
Fallow,conventional,2411,0
Fallow,conventional,2412,0
Fallow,conventional,2413,0
Fallow,conventional,2414,0
Fallow,conventional,2415,0
Fallow,conventional,2419,0
Fallow,conventional,2511,0
Fallow,conventional,2512,0
Fallow,conventional,2519,0
Fallow,conventional,2521,0
Fallow,conventional,311,0
Fallow,conventional,312,0
Fallow,conventional,321,0
Fallow,conventional,322,0
Fallow,conventional,411,0
Fallow,conventional,421,0
Fallow,conventional,422,0
Fallow,conventional,431,0
Fallow,conventional,511,0
Fallow,conventional,512,0
Fallow,conventional,513,0
Fallow,conventional,514,0
Fallow,conventional,515,0
Fallow,conventional,521,0
Fallow,conventional,611,0
Fallow,conventional,612,0
Fallow,conventional,621,0
Fallow,conventional,622,0
Fallow,conventional,711,0
Fallow,conventional,731,0
Fallow,conventional,811,0
Fallow,conventional,812,0
Fallow,conventional,813,0
Fallow,conventional,814,0
Fallow,conventional,821,0
Fallow,conventional,831,0
Fallow,conventional,911,0
Fallow,conventional,912,0
Fallow,conventional,913,0
Fallow,organic,1011,0
Fallow,organic,111,0
Fallow,organic,1111,0
Fallow,organic,1112,0
Fallow,organic,112,0
Fallow,organic,1121,0
Fallow,organic,1122,0
Fallow,organic,1123,0
Fallow,organic,1124,0
Fallow,organic,1131,0
Fallow,organic,1211,0
Fallow,organic,1212,0
Fallow,organic,1213,0
Fallow,organic,1214,0
Fallow,organic,1215,0
Fallow,organic,1216,0
Fallow,organic,1221,0
Fallow,organic,1222,0
Fallow,organic,1311,0
Fallow,organic,1321,0
Fallow,organic,1322,0
Fallow,organic,1331,0
Fallow,organic,1411,0
Fallow,organic,1412,0
Fallow,organic,1421,0
Fallow,organic,1511,0
Fallow,organic,1512,0
Fallow,organic,1521,0
Fallow,organic,1522,0
Fallow,organic,1611,0
Fallow,organic,1612,0
Fallow,organic,1613,0
Fallow,organic,1614,0
Fallow,organic,1615,0
Fallow,organic,1616,0
Fallow,organic,1617,0
Fallow,organic,1621,0
Fallow,organic,1622,0
Fallow,organic,1623,0
Fallow,organic,1711,0
Fallow,organic,1712,0
Fallow,organic,1713,0
Fallow,organic,1721,0
Fallow,organic,1722,0
Fallow,organic,1723,0
Fallow,organic,1724,0
Fallow,organic,1811,0
Fallow,organic,1812,0
Fallow,organic,1813,0
Fallow,organic,1821,0
Fallow,organic,1911,0
Fallow,organic,1912,0
Fallow,organic,1921,0
Fallow,organic,1922,0
Fallow,organic,2011,0
Fallow,organic,2012,0
Fallow,organic,2019,0
Fallow,organic,2111,0
Fallow,organic,2121,0
Fallow,organic,2122,0
Fallow,organic,2211,0
Fallow,organic,2212,0
Fallow,organic,2221,0
Fallow,organic,2311,0
Fallow,organic,2312,0
Fallow,organic,2319,0
Fallow,organic,2331,0
Fallow,organic,2411,0
Fallow,organic,2412,0
Fallow,organic,2413,0
Fallow,organic,2414,0
Fallow,organic,2415,0
Fallow,organic,2419,0
Fallow,organic,2511,0
Fallow,organic,2512,0
Fallow,organic,2519,0
Fallow,organic,2521,0
Fallow,organic,311,0
Fallow,organic,312,0
Fallow,organic,321,0
Fallow,organic,322,0
Fallow,organic,411,0
Fallow,organic,421,0
Fallow,organic,422,0
Fallow,organic,431,0
Fallow,organic,511,0
Fallow,organic,512,0
Fallow,organic,513,0
Fallow,organic,514,0
Fallow,organic,515,0
Fallow,organic,521,0
Fallow,organic,611,0
Fallow,organic,612,0
Fallow,organic,621,0
Fallow,organic,622,0
Fallow,organic,711,0
Fallow,organic,731,0
Fallow,organic,811,0
Fallow,organic,812,0
Fallow,organic,813,0
Fallow,organic,814,0
Fallow,organic,821,0
Fallow,organic,831,0
Fallow,organic,911,0
Fallow,organic,912,0
Fallow,organic,913,0
Green manure,conventional,1011,0
Green manure,conventional,111,0
Green manure,conventional,1111,0
Green manure,conventional,1112,0
Green manure,conventional,112,0
Green manure,conventional,1121,0
Green manure,conventional,1122,0
Green manure,conventional,1123,0
Green manure,conventional,1124,0
Green manure,conventional,1131,0
Green manure,conventional,1211,0
Green manure,conventional,1212,0
Green manure,conventional,1213,0
Green manure,conventional,1214,0
Green manure,conventional,1215,0
Green manure,conventional,1216,0
Green manure,conventional,1221,0
Green manure,conventional,1222,0
Green manure,conventional,1311,0
Green manure,conventional,1321,0
Green manure,conventional,1322,0
Green manure,conventional,1331,0
Green manure,conventional,1411,0
Green manure,conventional,1412,0
Green manure,conventional,1421,0
Green manure,conventional,1511,0
Green manure,conventional,1512,0
Green manure,conventional,1521,0
Green manure,conventional,1522,0
Green manure,conventional,1611,0
Green manure,conventional,1612,0
Green manure,conventional,1613,0
Green manure,conventional,1614,0
Green manure,conventional,1615,0
Green manure,conventional,1616,0
Green manure,conventional,1617,0
Green manure,conventional,1621,0
Green manure,conventional,1622,0
Green manure,conventional,1623,0
Green manure,conventional,1711,0
Green manure,conventional,1712,0
Green manure,conventional,1713,0
Green manure,conventional,1721,0
Green manure,conventional,1722,0
Green manure,conventional,1723,0
Green manure,conventional,1724,0
Green manure,conventional,1811,0
Green manure,conventional,1812,0
Green manure,conventional,1813,0
Green manure,conventional,1821,0
Green manure,conventional,1911,0
Green manure,conventional,1912,0
Green manure,conventional,1921,0
Green manure,conventional,1922,0
Green manure,conventional,2011,0
Green manure,conventional,2012,0
Green manure,conventional,2019,0
Green manure,conventional,2111,0
Green manure,conventional,2121,0
Green manure,conventional,2122,0
Green manure,conventional,2211,0
Green manure,conventional,2212,0
Green manure,conventional,2221,0
Green manure,conventional,2311,0
Green manure,conventional,2312,0
Green manure,conventional,2319,0
Green manure,conventional,2331,0
Green manure,conventional,2411,0
Green manure,conventional,2412,0
Green manure,conventional,2413,0
Green manure,conventional,2414,0
Green manure,conventional,2415,0
Green manure,conventional,2419,0
Green manure,conventional,2511,0
Green manure,conventional,2512,0
Green manure,conventional,2519,0
Green manure,conventional,2521,0
Green manure,conventional,311,0
Green manure,conventional,312,0
Green manure,conventional,321,0
Green manure,conventional,322,0
Green manure,conventional,411,0
Green manure,conventional,421,0
Green manure,conventional,422,0
Green manure,conventional,431,0
Green manure,conventional,511,0
Green manure,conventional,512,0
Green manure,conventional,513,0
Green manure,conventional,514,0
Green manure,conventional,515,0
Green manure,conventional,521,0
Green manure,conventional,611,0
Green manure,conventional,612,0
Green manure,conventional,621,0
Green manure,conventional,622,0
Green manure,conventional,711,0
Green manure,conventional,731,0
Green manure,conventional,811,0
Green manure,conventional,812,0
Green manure,conventional,813,0
Green manure,conventional,814,0
Green manure,conventional,821,0
Green manure,conventional,831,0
Green manure,conventional,911,0
Green manure,conventional,912,0
Green manure,conventional,913,0
Green manure,organic,1011,0
Green manure,organic,111,0
Green manure,organic,1111,0
Green manure,organic,1112,0
Green manure,organic,112,0
Green manure,organic,1121,0
Green manure,organic,1122,0
Green manure,organic,1123,0
Green manure,organic,1124,0
Green manure,organic,1131,0
Green manure,organic,1211,0
Green manure,organic,1212,0
Green manure,organic,1213,0
Green manure,organic,1214,0
Green manure,organic,1215,0
Green manure,organic,1216,0
Green manure,organic,1221,0
Green manure,organic,1222,0
Green manure,organic,1311,0
Green manure,organic,1321,0
Green manure,organic,1322,0
Green manure,organic,1331,0
Green manure,organic,1411,0
Green manure,organic,1412,0
Green manure,organic,1421,0
Green manure,organic,1511,0
Green manure,organic,1512,0
Green manure,organic,1521,0
Green manure,organic,1522,0
Green manure,organic,1611,0
Green manure,organic,1612,0
Green manure,organic,1613,0
Green manure,organic,1614,0
Green manure,organic,1615,0
Green manure,organic,1616,0
Green manure,organic,1617,0
Green manure,organic,1621,0
Green manure,organic,1622,0
Green manure,organic,1623,0
Green manure,organic,1711,0
Green manure,organic,1712,0
Green manure,organic,1713,0
Green manure,organic,1721,0
Green manure,organic,1722,0
Green manure,organic,1723,0
Green manure,organic,1724,0
Green manure,organic,1811,0
Green manure,organic,1812,0
Green manure,organic,1813,0
Green manure,organic,1821,0
Green manure,organic,1911,0
Green manure,organic,1912,0
Green manure,organic,1921,0
Green manure,organic,1922,0
Green manure,organic,2011,0
Green manure,organic,2012,0
Green manure,organic,2019,0
Green manure,organic,2111,0
Green manure,organic,2121,0
Green manure,organic,2122,0
Green manure,organic,2211,0
Green manure,organic,2212,0
Green manure,organic,2221,0
Green manure,organic,2311,0
Green manure,organic,2312,0
Green manure,organic,2319,0
Green manure,organic,2331,0
Green manure,organic,2411,0
Green manure,organic,2412,0
Green manure,organic,2413,0
Green manure,organic,2414,0
Green manure,organic,2415,0
Green manure,organic,2419,0
Green manure,organic,2511,0
Green manure,organic,2512,0
Green manure,organic,2519,0
Green manure,organic,2521,0
Green manure,organic,311,0
Green manure,organic,312,0
Green manure,organic,321,0
Green manure,organic,322,0
Green manure,organic,411,0
Green manure,organic,421,0
Green manure,organic,422,0
Green manure,organic,431,0
Green manure,organic,511,0
Green manure,organic,512,0
Green manure,organic,513,0
Green manure,organic,514,0
Green manure,organic,515,0
Green manure,organic,521,0
Green manure,organic,611,0
Green manure,organic,612,0
Green manure,organic,621,0
Green manure,organic,622,0
Green manure,organic,711,0
Green manure,organic,731,0
Green manure,organic,811,0
Green manure,organic,812,0
Green manure,organic,813,0
Green manure,organic,814,0
Green manure,organic,821,0
Green manure,organic,831,0
Green manure,organic,911,0
Green manure,organic,912,0
Green manure,organic,913,0
Herbs,conventional,1011,3714.239081
Herbs,conventional,111,2017.353152
Herbs,conventional,1111,4593.137433
Herbs,conventional,1112,4578.870689
Herbs,conventional,112,2017.473767
Herbs,conventional,1121,4593.137433
Herbs,conventional,1122,4593.137433
Herbs,conventional,1123,4593.137433
Herbs,conventional,1124,3989.747871
Herbs,conventional,1131,3210.025091
Herbs,conventional,1211,4593.137433
Herbs,conventional,1212,4593.137433
Herbs,conventional,1213,4593.137433
Herbs,conventional,1214,4593.137433
Herbs,conventional,1215,4593.137433
Herbs,conventional,1216,4593.137433
Herbs,conventional,1221,4593.137433
Herbs,conventional,1222,4593.137433
Herbs,conventional,1311,3561.240608
Herbs,conventional,1321,3581.643875
Herbs,conventional,1322,3235.374676
Herbs,conventional,1331,3380.637911
Herbs,conventional,1411,2151.82114
Herbs,conventional,1412,2151.82114
Herbs,conventional,1421,2151.82114
Herbs,conventional,1511,2149.104601
Herbs,conventional,1512,2151.82114
Herbs,conventional,1521,2137.260142
Herbs,conventional,1522,2151.82114
Herbs,conventional,1611,2314.372808
Herbs,conventional,1612,2151.20153
Herbs,conventional,1613,2151.82114
Herbs,conventional,1614,2143.319531
Herbs,conventional,1615,2151.82114
Herbs,conventional,1616,2151.82114
Herbs,conventional,1617,2142.531272
Herbs,conventional,1621,2151.82114
Herbs,conventional,1622,2151.82114
Herbs,conventional,1623,2151.82114
Herbs,conventional,1711,1011.319383
Herbs,conventional,1712,1024.26126
Herbs,conventional,1713,1009.287287
Herbs,conventional,1721,1417.846729
Herbs,conventional,1722,1345.85568
Herbs,conventional,1723,1606.059006
Herbs,conventional,1724,1384.431536
Herbs,conventional,1811,3116.798538
Herbs,conventional,1812,3101.675115
Herbs,conventional,1813,3093.60424
Herbs,conventional,1821,2857.201858
Herbs,conventional,1911,1540.913146
Herbs,conventional,1912,1539.348203
Herbs,conventional,1921,1589.65035
Herbs,conventional,1922,1596.953801
Herbs,conventional,2011,1850.258737
Herbs,conventional,2012,1797.636741
Herbs,conventional,2019,1847.575444
Herbs,conventional,2111,1868.790164
Herbs,conventional,2121,1860.405724
Herbs,conventional,2122,1871.701761
Herbs,conventional,2211,1696.579681
Herbs,conventional,2212,1699.677455
Herbs,conventional,2221,1743.70995
Herbs,conventional,2311,515.2705815
Herbs,conventional,2312,517.9885165
Herbs,conventional,2319,517.6750903
Herbs,conventional,2331,877.9668307
Herbs,conventional,2411,876.0414005
Herbs,conventional,2412,876.0414005
Herbs,conventional,2413,876.0414005
Herbs,conventional,2414,877.7258948
Herbs,conventional,2415,891.2730008
Herbs,conventional,2419,891.5515443
Herbs,conventional,2511,2578.588236
Herbs,conventional,2512,2579.62861
Herbs,conventional,2519,2574.977251
Herbs,conventional,2521,2395.346554
Herbs,conventional,311,1582.313773
Herbs,conventional,312,1582.026237
Herbs,conventional,321,1718.877922
Herbs,conventional,322,1758.719991
Herbs,conventional,411,1507.099026
Herbs,conventional,421,1452.742799
Herbs,conventional,422,1596.239615
Herbs,conventional,431,1475.582751
Herbs,conventional,511,2801.978095
Herbs,conventional,512,2800.367023
Herbs,conventional,513,2802.310233
Herbs,conventional,514,2802.310233
Herbs,conventional,515,2802.310233
Herbs,conventional,521,3210.318396
Herbs,conventional,611,2443.865008
Herbs,conventional,612,2442.738222
Herbs,conventional,621,1763.003458
Herbs,conventional,622,2317.81584
Herbs,conventional,711,1044.408934
Herbs,conventional,731,2473.193934
Herbs,conventional,811,2052.036385
Herbs,conventional,812,2048.257774
Herbs,conventional,813,2048.257774
Herbs,conventional,814,2048.942792
Herbs,conventional,821,2419.296299
Herbs,conventional,831,1974.349991
Herbs,conventional,911,2673.675727
Herbs,conventional,912,2673.675727
Herbs,conventional,913,2673.675727
Herbs,organic,1011,674.2197192
Herbs,organic,111,366.1959411
Herbs,organic,1111,833.7599608
Herbs,organic,1112,831.170219
Herbs,organic,112,366.2178355
Herbs,organic,1121,833.7599608
Herbs,organic,1122,833.7599608
Herbs,organic,1123,833.7599608
Herbs,organic,1124,724.2308939
Herbs,organic,1131,582.6932969
Herbs,organic,1211,833.7599608
Herbs,organic,1212,833.7599608
Herbs,organic,1213,833.7599608
Herbs,organic,1214,833.7599608
Herbs,organic,1215,833.7599608
Herbs,organic,1216,833.7599608
Herbs,organic,1221,833.7599608
Herbs,organic,1222,833.7599608
Herbs,organic,1311,646.4469816
Herbs,organic,1321,650.1506432
Herbs,organic,1322,587.294829
Herbs,organic,1331,613.6634431
Herbs,organic,1411,390.60497
Herbs,organic,1412,390.60497
Herbs,organic,1421,390.60497
Herbs,organic,1511,390.1118558
Herbs,organic,1512,390.60497
Herbs,organic,1521,387.9618144
Herbs,organic,1522,390.60497
Herbs,organic,1611,420.1118319
Herbs,organic,1612,390.4924966
Herbs,organic,1613,390.60497
Herbs,organic,1614,389.0617327
Herbs,organic,1615,390.60497
Herbs,organic,1616,390.60497
Herbs,organic,1617,388.9186456
Herbs,organic,1621,390.60497
Herbs,organic,1622,390.60497
Herbs,organic,1623,390.60497
Herbs,organic,1711,183.5777007
Herbs,organic,1712,185.9269487
Herbs,organic,1713,183.2088286
Herbs,organic,1721,257.3717531
Herbs,organic,1722,244.3037239
Herbs,organic,1723,291.536605
Herbs,organic,1724,251.3061278
Herbs,organic,1811,565.7705359
Herbs,organic,1812,563.0252871
Herbs,organic,1813,561.5602379
Herbs,organic,1821,518.6477748
Herbs,organic,1911,279.7111349
Herbs,organic,1912,279.4270617
Herbs,organic,1921,288.558057
Herbs,organic,1922,289.8838013
Herbs,organic,2011,335.8644662
Herbs,organic,2012,326.312365
Herbs,organic,2019,335.3773869
Herbs,organic,2111,339.2283459
Herbs,organic,2121,337.7063773
Herbs,organic,2122,339.7568676
Herbs,organic,2211,307.9681872
Herbs,organic,2212,308.5305042
Herbs,organic,2221,316.5234136
Herbs,organic,2311,93.53344768
Herbs,organic,2312,94.02681533
Herbs,organic,2319,93.96992126
